"01";"602";"405";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Айский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"101";"5";"2";"с Ая";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"106";"6";"2";"с Верх-Ая";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"111";"4";"2";"п Катунь";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"405";"116";"9";"2";"с Нижнекаянча";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"407";"000";"0";"1";"Алтайский сельсовет";"с Алтайское";;"000";"0";14.06.2013;01.01.2014
"01";"602";"407";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Алтайский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"407";"101";"0";"2";"с Алтайское";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"000";"0";"1";"Беловский сельсовет";"с Белое";;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Беловский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"101";"3";"2";"с Белое";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"106";"4";"2";"п Булухта";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"412";"111";"9";"2";"с Комар";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"000";"4";"1";"Куяганский сельсовет";"с Куяган";;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Куяганский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"101";"3";"2";"с Куяган";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"106";"8";"2";"с Булатово";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"111";"2";"2";"п Казанка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"423";"116";"7";"2";"с Никольское";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"427";"000";"3";"1";"Куячинский сельсовет";"с Куяча";;"000";"0";14.06.2013;01.01.2014
"01";"602";"427";"000";"3";"2";"Населенные пункты, входящие в состав сельского поселения Куячинский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"427";"101";"2";"2";"с Куяча";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"427";"106";"7";"2";"с Тоурак";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"435";"000";"5";"1";"Макарьевский сельсовет";"с Макарьевка";;"000";"0";14.06.2013;01.01.2014
"01";"602";"435";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Макарьевский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"435";"101";"4";"2";"с Макарьевка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"446";"000";"9";"1";"Нижнекаменский сельсовет";"с Нижнекаменка";;"000";"0";14.06.2013;01.01.2014
"01";"602";"446";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Нижнекаменский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"446";"101";"8";"2";"с Нижнекаменка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"000";"2";"1";"Пролетарский сельсовет";"с Сараса";;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Пролетарский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"101";"1";"2";"с Сараса";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"106";"6";"2";"п Басаргино";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"111";"0";"2";"п Большая Кыркыла";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"116";"5";"2";"с Пролетарка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"121";"5";"2";"п Рудник";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"457";"126";"4";"2";"п Черемшанка";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"468";"000";"6";"1";"Россошинский сельсовет";"с Россоши";;"000";"0";14.06.2013;01.01.2014
"01";"602";"468";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Россошинский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"468";"101";"5";"2";"с Россоши";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"479";"000";"2";"1";"Старобелокурихинский сельсовет";"с Старобелокуриха";;"000";"0";14.06.2013;01.01.2014
"01";"602";"479";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Старобелокурихинский сельсовет Алтайского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"479";"101";"9";"2";"с Старобелокуриха";;;"000";"0";14.06.2013;01.01.2014
"01";"602";"479";"106";"3";"2";"п Даниловка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"000";"000";"2";"1";"Баевский муниципальный район";"с Баево";;"000";"0";14.06.2013;01.01.2014
"01";"603";"400";"000";"4";"1";"Сельские поселения Баевского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"407";"000";"5";"1";"Баевский сельсовет";"с Баево";;"000";"0";14.06.2013;01.01.2014
"01";"603";"407";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Баевский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"407";"101";"4";"2";"с Баево";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"416";"000";"4";"1";"Верх-Пайвинский сельсовет";"с Верх-Пайва";;"000";"0";14.06.2013;01.01.2014
"01";"603";"416";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Верх-Пайвинский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"416";"101";"3";"2";"с Верх-Пайва";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"419";"000";"6";"1";"Верх-Чуманский сельсовет";"с Верх-Чуманка";;"000";"0";14.06.2013;01.01.2014
"01";"603";"419";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Верх-Чуманский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"419";"101";"5";"2";"с Верх-Чуманка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"000";"4";"1";"Нижнечуманский сельсовет";"с Нижнечуманка";;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Нижнечуманский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"101";"3";"2";"с Нижнечуманка";;;"000";"0";14.06.2013;01.01.2014
